Date,Climb,Difficulty,Type,Area,Pitches,Height,Style,Partner(s),Notes
2025-10-07,Cockscomb Overhang Direct,5.9,Trad,Seneca Rocks,2,190,"Lead, Onsight",Kenz Ha.,"Followed P1 of old ladies to get to the actual route, then led to the top of the Cockscomb! Fun climb, great setting for the top belay. The rap station could due with an upgrade to a superthread"
2025-10-07,Mongoose,5.11a,Trad,Seneca Rocks,1,45,"TR, Clean",Kenz Ha.,"Definitely need to get on the sharp end again next time, I did this clean while chatting the whole time. Still strenuous, but I've got no business toproping this anymore. "
2025-10-07,Marshall's Madness,5.9,Trad,Seneca Rocks,2,165,"TR, Clean",Kenz Ha.,Fun route! I think if you're up for it Crack of Dawn is definitely the way to go for the top
