Date,Climb,Difficulty,Type,Area,Pitches,Height,Style,Partner(s),Notes
2020-09-27,Wild Seed,5.11a,Sport,Fern Buttress,1,70,"Follow, Clean",JC Fi.,Clean follow. Gotta come back for the lead!
2020-09-27,Crescenta,5.10a,Trad,Fern Buttress,1,80,"Follow, Clean",JC Fi.,Clean follow. Super fun!
2020-09-27,Hysteria,5.8,Trad,Fern Buttress,1,90,"Lead, Onsight",JC Fi.,"Tricky gear low, walk in the park after the ledge"
2020-09-27,Springboard,5.10b,Trad,Fern Buttress,1,70,"Follow, Clean",JC Fi.,Clean follow
2020-09-27,Anal Clenching Adventures,5.10a,Trad,Fern Buttress,1,50,"Follow, Clean",JC Fi.,Clean follow
