Date,Climb,Difficulty,Type,Area,Pitches,Height,Style,Partner(s),Notes
2026-06-19,Terra Firma Homesick Blues,"5.11c, PG-13",Trad,Seneca Rocks,1,100,"TR, Fell/Hung","Michael Wo., Seth De.","First time on Terra Firma! What a quality line, pretty tricky pro though. Had to work the crcrux a little before I got it, and it was still a little desperate!"
2026-06-19,Castor,5.10a,Trad,Seneca Rocks,1,80,"Follow, Clean",Michael Wo.,Followed Michael and cleaned his gear. Just as good as I remember :)
2026-06-19,Sidewinder,"5.11a, PG",Trad,Seneca Rocks,1,80,"TR, Clean",Michael Wo.,TR to try it without being scared. So fun!
2026-06-19,Sidewinder,"5.11a, PG",Trad,Seneca Rocks,2,140,"Lead, Fell/Hung",Michael Wo.,"So stoked to finally get on this line! Got super spooked on P1 and traversed too early and ended up finishing on Neck Press. Took once above the roof then finished 'er off. Was kinda rattled for P2 so I took a lot, but wow it was incredible!!! Such great pro over delicate face climbing; my favorite. Stoked to go back for the redpoint!"
