Date,Climb,Difficulty,Type,Area,Pitches,Height,Style,Partner(s),Notes
2024-02-13,Bongeater,5.10d,Trad,Bongeater Buttress,1,80,"Lead, Fell/Hung",James Br.,"Botched it a foot shy of the lip bc I was gassed and runout. Next time get the crimp on the left hand, then bump the right to a layback sloper to get to the lip"
2024-02-13,The Coffin,5.9,Trad,Coffin Buttress,1,80,"Lead, Onsight",James Br.,Fuckin' sick!
2024-02-13,Crescent Crack,5.7,Trad,Crescent Crack Buttress,3,300,"Lead, Onsight",James Br.,"Sick climb! Definitely not for beginners, though! Led a short extra pitch to get to The Coffin. Can confirm the chimney goes easier than 5.10. It was a little thrutchy for me because I&#39;m not good at chimney/offwidth, but it went!"
2023-05-11,Exploratory 5.5,5.5,Trad,Whitewater Buttress,2,300,"Lead, Onsight",James Br.,"Did a couple scrappy, likely unclimbed pitches at chucky. Total garbage not worth repeating, but found a couple worthy lines to try later"
